"atopid","year","mean.s.sc","low.s.sc","mean.pi.sc","low.pi.sc","mean.kap.sc","low.kap.sc"
1155,1856,NA,NA,NA,NA,NA,NA
1155,1857,NA,NA,NA,NA,NA,NA
1155,1858,NA,NA,NA,NA,NA,NA
1155,1859,NA,NA,NA,NA,NA,NA
1160,1854,0.9800936,0.9701404,0.9889896,0.9834844,0.9889918,0.9834877
1160,1855,0.909740883333333,0.8408833,0.88898485,0.8045796,0.889338083333333,0.8054299
1160,1856,0.91770075,0.8543163,0.88898485,0.8045796,0.889338083333333,0.8054299
1165,1854,1,1,1,1,1,1
1165,1855,0.897215333333333,0.845823,0.869719733333333,0.8045796,0.8702866,0.8054299
1165,1856,0.907110066666667,0.8606651,0.869719733333333,0.8045796,0.8702866,0.8054299
1170,1854,-0.1708371,-0.1708371,0.7122807,0.7122807,0.7172414,0.7172414
1170,1855,0.1233048,0.1233048,0.7688172,0.7688172,0.7712766,0.7712766
1170,1856,0.1392683,0.1392683,0.7688172,0.7688172,0.7712766,0.7712766
1175,1854,0.5023669,0.5023669,0.1094403,0.1094403,0.1911988,0.1911988
1175,1855,0.7732142,0.7732142,0.1217596,0.1217596,0.1742984,0.1742984
1175,1856,0.7682511,0.7682511,0.1217596,0.1217596,0.1742984,0.1742984
1180,1854,0.688151,0.5322265,0.415553,0.1233295,0.473635933333333,0.2104539
1180,1855,0.852102666666667,0.778154,0.4091448,0.1137172,0.442619266666667,0.1639289
1180,1856,0.849733333333333,0.7746,0.4091448,0.1137172,0.442619266666667,0.1639289
1185,1854,0.5322265,0.5322265,0.1233295,0.1233295,0.2104539,0.2104539
1185,1855,0.778154,0.778154,0.1137172,0.1137172,0.1639289,0.1639289
1185,1856,0.7746,0.7746,0.1137172,0.1137172,0.1639289,0.1639289
1190,1855,0.861729666666667,0.7925945,0.759411266666667,0.6391169,0.761543066666667,0.6423146
1190,1856,0.8712942,0.8069413,0.759411266666667,0.6391169,0.761543066666667,0.6423146
1195,1856,0.849733333333333,0.7746,0.4091448,0.1137172,0.442619266666667,0.1639289
1195,1857,0.888892066666667,0.8333381,0.462347266666667,0.1935209,0.5126224,0.2689336
1195,1858,0.883363333333333,0.825045,0.462347266666667,0.1935209,0.5126224,0.2689336
1195,1859,0.769977266666667,0.6549659,0.375240633333333,0.1408647,0.418246833333333,0.1958224
1195,1860,0.913421,0.8701315,0.522077933333333,0.2831169,0.553398066666667,0.3300971
1195,1861,0.885637866666667,0.8284568,0.485294133333333,0.2279412,0.513888866666667,0.2708333
1195,1862,0.883707866666667,0.8255618,0.4823232,0.2234848,0.511904733333333,0.2678571
1195,1863,0.906108266666667,0.8591624,0.510447733333333,0.2656716,0.546961333333333,0.320442
1195,1864,0.9079354,0.8619031,0.510447733333333,0.2656716,0.546961333333333,0.320442
